x,rho,beta,p.val.rob,p.val,n,ns,feature.set,feature,q.val,q.val.rob,y
MUT_ADAR_Dmg,-0.08443981176259438,-0.3671118875172999,0.17973611157448208,0.0047429222974897205,1117,3,MUT,ADAR_Dmg,0.02157621777346982,0.5002292011825372,CTNNB1
MUT_ADCY8_Dmg,-0.03422109272253971,-0.1412090036396252,0.22581460893006,0.2531315614295058,1117,3,MUT,ADCY8_Dmg,0.4404822236717387,0.5254693271803662,CTNNB1
MUT_ADD3_Dmg,-0.11934471379016526,-0.3683921901538272,0.056016209065149446,6.374034706707381e-5,1117,5,MUT,ADD3_Dmg,7.675509020843793e-4,0.47171890447476,CTNNB1
MUT_ADGB_Dmg,-0.09021621393134402,-0.3551019174246039,0.19534757314022694,0.0025449456640005827,1117,3,MUT,ADGB_Dmg,0.013618401436118725,0.5082785555267976,CTNNB1
MUT_ADGRA2_Dmg,-0.04133206547401096,-0.11828087002942744,0.44381048446019655,0.16745584898411586,1117,3,MUT,ADGRA2_Dmg,0.32670653782306697,0.6352942159221218,CTNNB1
MUT_ADGRB1_Dmg,-0.08243488912603208,-0.32447368289713047,0.11078855299506143,0.005838610689935183,1117,5,MUT,ADGRB1_Dmg,0.025318773178574044,0.47171890447476,CTNNB1
MUT_ADGRB2_Dmg,-0.055156832639786546,-0.20795524720467196,0.21822177983080926,0.06536321908115918,1117,3,MUT,ADGRB2_Dmg,0.16365111579278732,0.5186619067480659,CTNNB1
MUT_ADGRB3_Dmg,-0.08053683556239676,-0.3036442947664713,0.14377388830759158,0.007080639802464899,1117,4,MUT,ADGRB3_Dmg,0.02932842191110461,0.48592164681123035,CTNNB1
MUT_ADGRE1_Dmg,-0.08144298552887555,-0.2183133580450037,0.14960283347540107,0.006460822006827225,1117,4,MUT,ADGRE1_Dmg,0.027373482713136398,0.49068139270098327,CTNNB1
MUT_ADGRF2_Dmg,-0.08122407544404371,-0.26568892516125736,0.14167223607966464,0.006605919700097586,1117,3,MUT,ADGRF2_Dmg,0.027860729669090388,0.48592164681123035,CTNNB1
MUT_ADGRG4_Dmg,-0.06325992252494146,-0.17695082093864217,0.20362838894302715,0.03451569071469403,1117,4,MUT,ADGRG4_Dmg,0.10008739445302427,0.5117189299777912,CTNNB1
MUT_ADGRL4_Dmg,-0.04606807120761346,-0.3459705506591031,0.29669838879067334,0.12386303435679256,1117,3,MUT,ADGRL4_Dmg,0.2652775108289201,0.551820258006963,CTNNB1
MUT_ADGRV1_Dmg,-0.0981599187484648,-0.23991813110567042,0.045502508755428585,0.0010201160254765447,1117,5,MUT,ADGRV1_Dmg,0.0067152677747416125,0.47171890447476,CTNNB1
MUT_ADNP2_Dmg,0.032245583795943965,0.15881885506379323,0.058043635793779816,0.28158269296897215,1117,4,MUT,ADNP2_Dmg,0.4677885653046675,0.47171890447476,CTNNB1
MUT_AFDN_Dmg,-0.19554651344108953,-0.6036112206039238,0.015416530569984668,4.342670779329352e-11,1117,7,MUT,AFDN_Dmg,8.040454947928296e-9,0.47171890447476,CTNNB1
MUT_AFF2_Dmg,-0.07934551805035893,-0.42192190321788564,0.24963247497668686,0.00797645561815363,1117,3,MUT,AFF2_Dmg,0.03193169205840313,0.5318912224468443,CTNNB1
MUT_AFF4_Dmg,-0.05926561240779474,-0.27317083867102077,0.2742643334784169,0.047673008555295666,1117,3,MUT,AFF4_Dmg,0.12923363885816974,0.5432475571735742,CTNNB1
MUT_AFG3L2_Dmg,-0.11242346615295444,-0.40742069405376563,0.10958230432453839,1.664814874534374e-4,1117,5,MUT,AFG3L2_Dmg,0.0016483447808558252,0.47171890447476,CTNNB1
MUT_AGBL2_Dmg,-0.09889524358772107,-0.4080786935982926,0.21721731966301727,0.00093413447121375615,1117,3,MUT,AGBL2_Dmg,0.0063353478881035515,0.5184275271690818,CTNNB1
MUT_AGER_Dmg,-0.06355437392091737,-0.2929388716298031,0.36227724018049123,0.033682287189543046,1117,3,MUT,AGER_Dmg,0.0980546458041493,0.5890387098297734,CTNNB1
MUT_AGO1_Dmg,0.03929434816613683,0.17083674185098932,0.03139096316131463,0.18941405922993673,1117,7,MUT,AGO1_Dmg,0.35895612145775624,0.47171890447476,CTNNB1
MUT_AGO2_Dmg,-0.09637965963554244,-0.4746977847143287,0.24998751502803843,0.0012594563808359606,1117,3,MUT,AGO2_Dmg,0.007838263828967332,0.5320136598556473,CTNNB1
MUT_AGO3_Dmg,-0.09151790494776363,-0.42183016140920354,0.11184810720429868,0.002201040570343928,1117,5,MUT,AGO3_Dmg,0.012039074197907777,0.4719446834611544,CTNNB1
MUT_AGT_Dmg,-0.09922595875635731,-0.37410702889807446,0.08718550204202254,8.976935863426132e-4,1117,5,MUT,AGT_Dmg,0.006178734851722484,0.47171890447476,CTNNB1
MUT_AGTR2_Dmg,-0.0581599242465244,-0.23998955910599584,0.24914609438514423,0.051984328245943845,1117,3,MUT,AGTR2_Dmg,0.13789252685868916,0.5318912224468443,CTNNB1
MUT_AHCTF1_Dmg,-0.14743180997075953,-0.534290325670687,0.04745102792011216,7.461492859596177e-7,1117,5,MUT,AHCTF1_Dmg,2.302492338257054e-5,0.47171890447476,CTNNB1
MUT_AJUBA_Dmg,0.06601712106356418,0.1984362160209337,9.930151565271129e-5,0.027360810473343742,1117,21,MUT,AJUBA_Dmg,0.0831831536804531,0.09192837811549748,CTNNB1
MUT_AK1_Dmg,-0.11591575491369129,-0.6163851106886984,0.15310023845442322,1.0324267022564339e-4,1117,4,MUT,AK1_Dmg,0.0011344439401945324,0.4911274376780062,CTNNB1
MUT_AK9_Dmg,-0.1019041567381355,-0.2578927270702444,0.07217551849033928,6.475733381233776e-4,1117,5,MUT,AK9_Dmg,0.004767324196959975,0.47171890447476,CTNNB1
MUT_AKAP11_Dmg,-0.07267584114617058,-0.2740063522149685,0.20419152543195362,0.015122466767843292,1117,4,MUT,AKAP11_Dmg,0.052531420676663894,0.5117189299777912,CTNNB1
MUT_AKAP3_Dmg,0.03259263557951279,0.13448938154862086,0.06527484830551178,0.2764335998336112,1117,6,MUT,AKAP3_Dmg,0.46276384275943144,0.47171890447476,CTNNB1
MUT_AKAP7_Dmg,-0.11204599809999088,-0.4871329884876531,0.11670888290480824,1.7516399386082723e-4,1117,4,MUT,AKAP7_Dmg,0.001696617522603242,0.4719446834611544,CTNNB1
MUT_AKAP9_Dmg,-0.13026136935494262,-0.3915434786017387,0.04784807844259098,1.2580202660879597e-5,1117,6,MUT,AKAP9_Dmg,2.0612606395237676e-4,0.47171890447476,CTNNB1
MUT_AL358113.1_Dmg,-0.10160412077645575,-0.41925653212918773,0.15337363337698012,6.719652498177026e-4,1117,4,MUT,AL358113.1_Dmg,0.004917563873665915,0.4911274376780062,CTNNB1
MUT_ALDH2_Dmg,-0.10107398219421722,-0.46587664181772215,0.1315885785614368,7.17160140802219e-4,1117,3,MUT,ALDH2_Dmg,0.005186861089536332,0.4791273416057035,CTNNB1
MUT_ALK_Dmg,-0.062376747517429616,-0.2260522525768059,0.3301604201427879,0.03712166819927079,1117,3,MUT,ALK_Dmg,0.10631209384524343,0.5711932074396964,CTNNB1
MUT_ALKBH7_Dmg,-0.11250670720676832,-0.4642446737821102,0.12012288917319804,1.6462198659522248e-4,1117,3,MUT,ALKBH7_Dmg,0.0016353375009878228,0.4719446834611544,CTNNB1
MUT_ALMS1_Dmg,-0.05380296542131326,-0.1315028280015399,0.23577228714138512,0.07226148410938142,1117,3,MUT,ALMS1_Dmg,0.1767399442913074,0.5282541267844605,CTNNB1
MUT_ALX4_Dmg,-0.1666193978846196,-0.7243971815853237,0.04566751446500413,2.1232788548445586e-8,1117,5,MUT,ALX4_Dmg,1.3556037240498965e-6,0.47171890447476,CTNNB1
MUT_AMBRA1_Dmg,-0.07062018975517208,-0.2779695987911358,0.10800605586301262,0.018248290573556845,1117,4,MUT,AMBRA1_Dmg,0.06148627842937306,0.47171890447476,CTNNB1
MUT_AMER1_Dmg,-0.11284749130199855,-0.4089573538493686,0.06523914562032568,1.5721087536856617e-4,1117,6,MUT,AMER1_Dmg,0.0015862448814435981,0.47171890447476,CTNNB1
MUT_AMH_Dmg,-0.07350998524993306,-0.226909961944456,0.13663081375140895,0.01399498301825578,1117,4,MUT,AMH_Dmg,0.049497060283286674,0.4823483483064036,CTNNB1
MUT_ANGEL2_Dmg,-0.050875919665650304,-0.2505786641280299,0.29973132164855165,0.08921579550174862,1117,3,MUT,ANGEL2_Dmg,0.2079359331738998,0.552854257500851,CTNNB1
MUT_ANGPTL7_Dmg,-0.04403329042992948,-0.2341481933655071,0.3432995068031147,0.14136511214906694,1117,3,MUT,ANGPTL7_Dmg,0.2917838418035722,0.578416866713716,CTNNB1
MUT_ANK2_Dmg,-0.1269247270099933,-0.32718208438501384,0.05053022985608839,2.0952707609921685e-5,1117,6,MUT,ANK2_Dmg,3.0664188947921307e-4,0.47171890447476,CTNNB1
MUT_ANK3_Dmg,-0.1032045504666621,-0.2824675698732337,0.05937570382787145,5.510638629621383e-4,1117,5,MUT,ANK3_Dmg,0.00426901565805188,0.47171890447476,CTNNB1
MUT_ANKFN1_Dmg,-0.08933150755910499,-0.35161960625846544,0.183496836708649,0.002805977348111892,1117,3,MUT,ANKFN1_Dmg,0.014530778253437564,0.5019412535768153,CTNNB1
MUT_ANKK1_Dmg,-0.16649307243746547,-0.7674104827891002,0.09282188844656356,2.1766926750455543e-8,1117,5,MUT,ANKK1_Dmg,1.3661513518124894e-6,0.47171890447476,CTNNB1
MUT_ANKRD12_Dmg,-0.10971993447752824,-0.22679308137253143,0.05081359108427654,2.3878108747198663e-4,1117,6,MUT,ANKRD12_Dmg,0.0021934062801547806,0.47171890447476,CTNNB1
MUT_ANKRD18A_Dmg,-0.1169046072321031,-0.38240212981302857,0.06520059241080145,8.995800075022304e-5,1117,5,MUT,ANKRD18A_Dmg,0.001021823548399006,0.47171890447476,CTNNB1
MUT_ANKRD18B_Dmg,-0.156584352560332,-0.512197006877433,0.04446318073651762,1.4412601850013602e-7,1117,6,MUT,ANKRD18B_Dmg,6.134467201218433e-6,0.47171890447476,CTNNB1
MUT_ANKRD26_Dmg,-0.13311814594138402,-0.5018891698777463,0.09601060090605727,8.04759704714514e-6,1117,4,MUT,ANKRD26_Dmg,1.4900125932789225e-4,0.47171890447476,CTNNB1
MUT_ANKRD30A_Dmg,-0.07375756631096805,-0.2412655165175945,0.103013121491462,0.013674917220336353,1117,5,MUT,ANKRD30A_Dmg,0.048737457619735816,0.47171890447476,CTNNB1
MUT_ANKRD30B_Dmg,-0.09152508049364126,-0.2014273078533557,0.03748904152333046,0.002199268780770582,1117,7,MUT,ANKRD30B_Dmg,0.012039074197907777,0.47171890447476,CTNNB1
MUT_ANKRD31_Dmg,-0.08861375751848981,-0.3211347223699382,0.15674481040685379,0.003035441065685153,1117,3,MUT,ANKRD31_Dmg,0.015334567893904668,0.4914699686169175,CTNNB1
MUT_ANKRD36_Dmg,-0.054297298733868266,-0.21372072769586978,0.25638886369853986,0.06967675220067879,1117,3,MUT,ANKRD36_Dmg,0.1723533823641373,0.5354810841938484,CTNNB1
MUT_ANKRD55_Dmg,-0.0843088322763193,-0.3886016441005766,0.1726508733902989,0.0048083815819733675,1117,4,MUT,ANKRD55_Dmg,0.021793680536165705,0.4976275980476415,CTNNB1
MUT_ANO2_Dmg,-0.08199948264275972,-0.37795724255717644,0.24315947354348574,0.006104771789780806,1117,3,MUT,ANO2_Dmg,0.026164317057359172,0.5287255023673092,CTNNB1
MUT_ANO9_Dmg,0.04232523711219037,0.10523222918159925,0.003618799837616211,0.15747213022833678,1117,14,MUT,ANO9_Dmg,0.31316825898793293,0.47171890447476,CTNNB1
MUT_AP1B1_Dmg,0.031361329594715236,0.16676470448712105,0.046639703610017326,0.2949943041651623,1117,6,MUT,AP1B1_Dmg,0.48002394344936705,0.47171890447476,CTNNB1
MUT_AP1S1_Dmg,-0.03242081172289746,-0.1409532439496544,0.44002720054035016,0.27897482630418247,1117,3,MUT,AP1S1_Dmg,0.4649280316877863,0.6320880507077854,CTNNB1
MUT_AP2A2_Dmg,-0.08567003965568276,-0.1996096052623536,0.0914369276300959,0.004166291548610036,1117,5,MUT,AP2A2_Dmg,0.01940600956541253,0.47171890447476,CTNNB1
MUT_AP3B1_Dmg,-0.0898018558496919,-0.2632142068680255,0.16896309713002397,0.002664308391837338,1117,3,MUT,AP3B1_Dmg,0.014058092103471535,0.4976275980476415,CTNNB1
MUT_AP3D1_Dmg,-0.053669935180870175,-0.10965906020177117,0.20732778123796478,0.07297029600667602,1117,3,MUT,AP3D1_Dmg,0.1783102557766737,0.515155193740461,CTNNB1
MUT_APBA3_Dmg,-0.04317111570539625,-0.10925478524433099,0.3147650312732083,0.14932991636883491,1117,3,MUT,APBA3_Dmg,0.30209535287619993,0.5609118916288212,CTNNB1
MUT_APC_Dmg,-0.48897564115967584,-0.8003823445495549,2.100222089592546e-10,3.378435095650539e-68,1117,93,MUT,APC_Dmg,1.2510345159193946e-64,7.777122397761198e-7,CTNNB1
MUT_APC_Hs,-0.1800581089396127,-0.5558017527600534,0.012323001270400698,1.3554478198087837e-9,1117,9,MUT,APC_Hs,1.394228687986646e-7,0.47171890447476,CTNNB1
MUT_APC2_Dmg,-0.08241120892212288,-0.11482629726312761,0.05950425775899623,0.005852813117446777,1117,6,MUT,APC2_Dmg,0.025318886651758663,0.47171890447476,CTNNB1
MUT_APCDD1L_Dmg,-0.13784333221096606,-0.48158873010529635,0.03624080623452666,3.7664854241736243e-6,1117,5,MUT,APCDD1L_Dmg,8.108892747508681e-5,0.47171890447476,CTNNB1
MUT_APIP_Dmg,-0.11141080982942515,-0.38924037575962994,0.09518823845770355,1.9074126052983205e-4,1117,4,MUT,APIP_Dmg,0.0018036220379210142,0.47171890447476,CTNNB1
MUT_APOBEC3H_Dmg,-0.045577563663857866,-0.14908700203871858,0.3009682492624897,0.12791929305266617,1117,3,MUT,APOBEC3H_Dmg,0.27145280353812196,0.552854257500851,CTNNB1
MUT_AQP3_Dmg,-0.053245691677590884,-0.18602658995027843,0.13934702154794862,0.07526878525609267,1117,4,MUT,AQP3_Dmg,0.18243190509862325,0.4854205275560242,CTNNB1
MUT_AQP7_Dmg,-0.0984154466446182,-0.35665587398817356,0.1269246531566472,9.894405302578399e-4,1117,4,MUT,AQP7_Dmg,0.006637496890479676,0.473345563441609,CTNNB1
MUT_AR_Dmg,-0.04690726470800903,-0.1768522839546212,0.36490016157667404,0.1171566098207579,1117,3,MUT,AR_Dmg,0.25474511225265206,0.5913458635966845,CTNNB1
MUT_ARAP1_Dmg,-0.1520260361629707,-0.9891968401812238,0.17340203501431545,3.3087011786619887e-7,1117,3,MUT,ARAP1_Dmg,1.2130812341173608e-5,0.4977579346186125,CTNNB1
MUT_ARAP2_Dmg,-0.0350251325994379,-0.13786315344131483,0.18126592262408323,0.24214489060288702,1117,4,MUT,ARAP2_Dmg,0.42718557880061486,0.5016649562608222,CTNNB1
MUT_ARFGEF1_Dmg,-0.049883095514731295,-0.16844545421267482,0.17179831380210653,0.09564548355728235,1117,4,MUT,ARFGEF1_Dmg,0.2186266824769238,0.4976275980476415,CTNNB1
MUT_ARFGEF3_Dmg,-0.14855515550946463,-0.5600906108813669,0.09046895914167306,6.129856703356026e-7,1117,4,MUT,ARFGEF3_Dmg,1.9236321502141834e-5,0.47171890447476,CTNNB1
MUT_ARHGAP12_Dmg,-0.14567213592675776,-0.60109761365758,0.05570560520500448,1.012261874397733e-6,1117,5,MUT,ARHGAP12_Dmg,2.9057408689107018e-5,0.47171890447476,CTNNB1
MUT_ARHGAP17_Dmg,-0.05932276667197058,-0.20725830846981344,0.3186364439827412,0.04745856361432783,1117,3,MUT,ARHGAP17_Dmg,0.12883489707499332,0.5648208482853474,CTNNB1
MUT_ARHGAP18_Dmg,-0.12465424322087704,-0.5419487983289032,0.0942567641021157,2.9437063621974394e-5,1117,4,MUT,ARHGAP18_Dmg,4.037238762673007e-4,0.47171890447476,CTNNB1
MUT_ARHGAP27_Dmg,-0.03475174367948775,-0.17116241956025316,0.36001669802974756,0.24584234469898356,1117,3,MUT,ARHGAP27_Dmg,0.43226695271620896,0.5871802497165495,CTNNB1
MUT_ARHGAP28_Dmg,-0.05265334065773529,-0.15067920926595774,0.15389592807712082,0.07857645801312303,1117,4,MUT,ARHGAP28_Dmg,0.18845118136178407,0.4911274376780062,CTNNB1
MUT_ARHGAP45_Dmg,-0.09604569353859971,-0.19190841732142447,0.05257584309189636,0.0013097527618636086,1117,7,MUT,ARHGAP45_Dmg,0.008069907615941669,0.47171890447476,CTNNB1
MUT_ARHGEF1_Dmg,-0.08021942215534612,-0.42656891154634713,0.29614272959445775,0.007310049856646011,1117,3,MUT,ARHGEF1_Dmg,0.030067056981310243,0.551820258006963,CTNNB1
MUT_ARHGEF11_Dmg,-0.054525249075127326,-0.19759855821754577,0.22724666665471946,0.06851066119438397,1117,3,MUT,ARHGEF11_Dmg,0.1699229594124607,0.5261525088978871,CTNNB1
MUT_ARHGEF38_Dmg,-0.07356990626727063,-0.31985371106917626,0.2978146812938719,0.013916919020225045,1117,3,MUT,ARHGEF38_Dmg,0.04926802211462079,0.5522066828981377,CTNNB1
MUT_ARHGEF39_Dmg,-0.2019541339989516,-0.8333381483202018,0.01409426804418759,9.600075131925714e-12,1117,7,MUT,ARHGEF39_Dmg,2.369938547568061e-9,0.47171890447476,CTNNB1
MUT_ARHGEF40_Dmg,0.0348857885287381,0.12642549337212186,0.06037953738806565,0.24402454172400956,1117,8,MUT,ARHGEF40_Dmg,0.42968277603614236,0.47171890447476,CTNNB1
MUT_ARID1A_Dmg,-0.070279355614455,-0.0970027717514609,0.06739444918149774,0.01881783030763302,1117,6,MUT,ARID1A_Dmg,0.06266405182478874,0.47171890447476,CTNNB1
MUT_ARID1B_Dmg,-0.06967005307714927,-0.1623299329524065,0.11139219061846882,0.019874744618138172,1117,4,MUT,ARID1B_Dmg,0.06507177658794487,0.4719446834611544,CTNNB1
MUT_ARID2_Dmg,-0.12937425676015973,-0.3274123544763844,0.026318462392416534,1.4425236058869292e-5,1117,8,MUT,ARID2_Dmg,2.2730488989784249e-4,0.47171890447476,CTNNB1
MUT_ARID3A_Dmg,-0.0660773628450961,-0.15886185471722505,0.0663981447617377,0.02721995135342874,1117,6,MUT,ARID3A_Dmg,0.08302757813982424,0.47171890447476,CTNNB1
MUT_ARID3C_Dmg,-0.10594832038329643,-0.3701558592046416,0.09794744042767026,3.8967454387702616e-4,1117,4,MUT,ARID3C_Dmg,0.0032209036517335445,0.47171890447476,CTNNB1
MUT_ARID4B_Dmg,-0.06136246730336828,-0.18941311269869926,0.17862589937064713,0.04031907457386127,1117,3,MUT,ARID4B_Dmg,0.11276550841919054,0.49996349612207586,CTNNB1
MUT_ARID5B_Dmg,-0.07996960185352281,-0.3147700143510665,0.17928586130937205,0.007495266932310328,1117,4,MUT,ARID5B_Dmg,0.0305671513770321,0.5002292011825372,CTNNB1
MUT_ARSJ_Dmg,-0.11439173571492152,-0.3996549550411069,0.09826355377201311,1.2738936546707625e-4,1117,4,MUT,ARSJ_Dmg,0.0013401216486493845,0.47171890447476,CTNNB1
MUT_ASAP2_Dmg,-0.0968598782894713,-0.5150549797583891,0.2300892200106144,0.0011902500107357006,1117,3,MUT,ASAP2_Dmg,0.007534180837186836,0.5261525088978871,CTNNB1
MUT_ASCC3_Dmg,-0.1138033257953588,-0.3613070842246735,0.043956091383835494,1.3806230361906947e-4,1117,6,MUT,ASCC3_Dmg,0.0014320580120487795,0.47171890447476,CTNNB1
MUT_ASXL1_Dmg,-0.15667525784694586,-0.3965040367726381,0.023925818447842424,1.4172220131056933e-7,1117,7,MUT,ASXL1_Dmg,6.134467201218433e-6,0.47171890447476,CTNNB1
MUT_ASXL2_Dmg,-0.0470398693671541,-0.1643450618139124,0.38049573100980216,0.11612344727577037,1117,3,MUT,ASXL2_Dmg,0.2539391176707716,0.6009183054724068,CTNNB1
MUT_ATAD2B_Dmg,-0.11664941574352192,-0.3939022551789724,0.0486845071553825,9.322283573508526e-5,1117,5,MUT,ATAD2B_Dmg,0.0010492527681672363,0.47171890447476,CTNNB1
MUT_ATAD5_Dmg,-0.2103653484153968,-0.6493538672477622,0.025978930650591096,1.2253190512964997e-12,1117,6,MUT,ATAD5_Dmg,4.1248694972281255e-10,0.47171890447476,CTNNB1
MUT_ATCAY_Dmg,-0.045357017003375084,-0.13294392575166233,0.29108458371306106,0.1297763950200399,1117,3,MUT,ATCAY_Dmg,0.2736685596578632,0.550373416127274,CTNNB1
MUT_ATF6B_Dmg,-0.10171205098824194,-0.4688176691776387,0.12972936046749214,6.63094300804696e-4,1117,3,MUT,ATF6B_Dmg,0.004871901182301169,0.47857660876712554,CTNNB1
MUT_ATF7IP_Dmg,-0.13682140439296006,-0.4223390816694766,0.022746016401441846,4.44817051486973e-6,1117,6,MUT,ATF7IP_Dmg,9.406477975799526e-5,0.47171890447476,CTNNB1
MUT_ATG9A_Dmg,-0.03446734759921738,-0.12490907069134671,0.2832340959803155,0.24973042843049353,1117,3,MUT,ATG9A_Dmg,0.43661556963083925,0.5467959471027077,CTNNB1
MUT_ATP10D_Dmg,-0.13146661165113893,-0.6059642869269614,0.07642160163611904,1.0430868426123808e-5,1117,4,MUT,ATP10D_Dmg,1.7965351526482077e-4,0.47171890447476,CTNNB1
MUT_ATP11B_Dmg,-0.054244468188790335,-0.19658101314885873,0.32779243387446344,0.06994931936770674,1117,3,MUT,ATP11B_Dmg,0.17280965898387685,0.5695989594730821,CTNNB1
MUT_ATP12A_Dmg,-0.08663089996382707,-0.39930466650896296,0.1817367130233781,0.0037609457002399714,1117,4,MUT,ATP12A_Dmg,0.018086729776608593,0.5019412535768153,CTNNB1
MUT_ATP13A1_Dmg,-0.06871688655378581,-0.24902880662714416,0.19307064941005525,0.021631965847820494,1117,4,MUT,ATP13A1_Dmg,0.06923350867284295,0.5066703860729684,CTNNB1
MUT_ATP13A3_Dmg,-0.11564949684216895,-0.45521039166083505,0.10016354433390869,1.0712377878595955e-4,1117,5,MUT,ATP13A3_Dmg,0.001165247152052092,0.47171890447476,CTNNB1
MUT_ATP2A1_Dmg,-0.13654592074218416,-0.514812750184061,0.10205503703851856,4.651236532488116e-6,1117,5,MUT,ATP2A1_Dmg,9.676139820114322e-5,0.47171890447476,CTNNB1
MUT_ATP2B4_Dmg,-0.07752261896721263,-0.29227993377653594,0.23204707992137358,0.009544015578373734,1117,3,MUT,ATP2B4_Dmg,0.03697267016658013,0.5272104637611147,CTNNB1
MUT_ATP4A_Dmg,-0.17261456246638768,-0.9178825283202177,0.07211124715203661,6.389806897354072e-9,1117,4,MUT,ATP4A_Dmg,5.034352115085559e-7,0.47171890447476,CTNNB1
MUT_ATP8B1_Dmg,-0.0626533319004114,-0.2585310365186719,0.20699828908431475,0.03628812811540014,1117,4,MUT,ATP8B1_Dmg,0.10432006369508097,0.5151308229027,CTNNB1
MUT_ATRIP_Dmg,-0.1290941912108998,-0.5950291754008857,0.10402766442091053,1.5059374968521472e-5,1117,4,MUT,ATRIP_Dmg,2.3430615759846644e-4,0.47171890447476,CTNNB1
MUT_ATRX_Dmg,-0.08282868599821791,-0.24896891537646998,0.10339714614130496,0.0056069319078363815,1117,4,MUT,ATRX_Dmg,0.024600081581419575,0.47171890447476,CTNNB1
MUT_ATXN2L_Dmg,-0.07519955509861448,-0.20581878888291463,0.08064166516721924,0.01193595900313946,1117,4,MUT,ATXN2L_Dmg,0.043978961381716836,0.47171890447476,CTNNB1
MUT_ATXN7_Dmg,-0.11600517791972757,-0.4204007554577954,0.11530759651735818,1.019692023511949e-4,1117,4,MUT,ATXN7_Dmg,0.0011237855842454604,0.4719446834611544,CTNNB1
MUT_AUTS2_Dmg,-0.06852134258539028,-0.3158329402237571,0.3212983474855475,0.02200871036804952,1117,3,MUT,AUTS2_Dmg,0.07013619147408552,0.5665019713787286,CTNNB1
MUT_AXIN1_Dmg,-0.07380390868120787,-0.2343154285134151,0.10687750927932066,0.013615729787561696,1117,5,MUT,AXIN1_Dmg,0.048604278587103505,0.47171890447476,CTNNB1
MUT_AXIN2_Dmg,-0.07002794505372695,-0.2537800599221131,0.17956207108909283,0.019247834068075807,1117,3,MUT,AXIN2_Dmg,0.06375199423442282,0.5002292011825372,CTNNB1
MUT_AXL_Dmg,-0.09890796271758011,-0.30530821057769475,0.1610544422376681,9.327080348299206e-4,1117,4,MUT,AXL_Dmg,0.0063353478881035515,0.49483968218163205,CTNNB1
MUT_AZU1_Dmg,-0.05540911926488687,-0.20080168847573673,0.3596214978587663,0.06413970972512711,1117,3,MUT,AZU1_Dmg,0.1613514572772729,0.5871802497165495,CTNNB1
MUT_B2M_Dmg,-0.2218251965805771,-0.6847280235914079,0.004434827974531218,6.427779206348159e-14,1117,10,MUT,B2M_Dmg,3.400295200158176e-11,0.47171890447476,CTNNB1
MUT_B3GNT5_Dmg,0.044646895293056515,0.16833011801499614,0.03953468936601466,0.13589813614478666,1117,7,MUT,B3GNT5_Dmg,0.28351030881360284,0.47171890447476,CTNNB1
MUT_B4GALNT4_Dmg,-0.032395209231153244,-0.05160931547192878,0.35216828917391296,0.27935483398597033,1117,3,MUT,B4GALNT4_Dmg,0.4653400585920145,0.5834806151279641,CTNNB1
MUT_BACH2_Dmg,0.030800971534941896,0.13391080062270083,0.059007862439074674,0.3037110946697572,1117,6,MUT,BACH2_Dmg,0.4891875526585955,0.47171890447476,CTNNB1
MUT_BAG1_Dmg,-0.05208751877760941,-0.1819802352431037,0.17217722837763177,0.08184536504388489,1117,4,MUT,BAG1_Dmg,0.1944024289656868,0.4976275980476415,CTNNB1
MUT_BANK1_Dmg,-0.09217854576545341,-0.59978361933965,0.30717104383184746,0.002043281358905938,1117,3,MUT,BANK1_Dmg,0.011380128401102446,0.5562124084642206,CTNNB1
MUT_BAX_Dmg,-0.04691991239344648,-0.11665586092477297,0.30128297408802396,0.11705775806279767,1117,3,MUT,BAX_Dmg,0.25474511225265206,0.552854257500851,CTNNB1
MUT_BAZ2A_Dmg,-0.09094460570145846,-0.44792856730820046,0.22819957985798242,0.0023468956083781173,1117,3,MUT,BAZ2A_Dmg,0.012761460261122128,0.5261525088978871,CTNNB1
MUT_BAZ2B_Dmg,-0.09543376638813358,-0.47003898605474653,0.21589151390000083,0.001406743072168518,1117,3,MUT,BAZ2B_Dmg,0.008492834152254526,0.5181116500140655,CTNNB1
MUT_BBS9_Dmg,-0.10917846677129228,-0.5032323487609405,0.15664799339475002,2.56420034108894e-4,1117,3,MUT,BBS9_Dmg,0.002327263201728516,0.4914699686169175,CTNNB1
MUT_BCAP29_Dmg,-0.12886321818386495,-0.5317377441180844,0.08618498941187419,1.560224140251819e-5,1117,5,MUT,BCAP29_Dmg,2.3874014527841675e-4,0.47171890447476,CTNNB1
MUT_BCL11A_Dmg,-0.07202888028069368,-0.2610314145264832,0.23037868379612642,0.016051194806853405,1117,3,MUT,BCL11A_Dmg,0.05529076685560759,0.526275302959319,CTNNB1
MUT_BCL9_Dmg,-0.07526293567900523,-0.21538157870864705,0.11264421888417928,0.011864232848913314,1117,4,MUT,BCL9_Dmg,0.043801848693445666,0.4719446834611544,CTNNB1
MUT_BCL9L_Dmg,-0.14691013158560387,-0.43060172198339497,0.03598747712630798,8.17069300457376e-7,1117,5,MUT,BCL9L_Dmg,2.4400061448335993e-5,0.47171890447476,CTNNB1
MUT_BCOR_Dmg,-0.11250202155664799,-0.3079144523302553,0.045031509358717664,1.6472613769064488e-4,1117,6,MUT,BCOR_Dmg,0.0016353375009878228,0.47171890447476,CTNNB1
